Review ID,User Name,Review Content,Rating,Helpful Count,App Version,Review Date
682a5c53-e378-46b4-afa1-94ae2b4a241e,Phyllis Jeffery,unbelievably calm 😌 freedom 🫂🙏🙏💗 🙌 💤,5,0,6.65,2025-03-23 06:29:34
4637de56-b963-4d88-92a1-b04151102d21,Kim Even (Google User),"""Calm is free to download and use. There are never any ads and some of the programs and features are free forever. Some content is only available through an optional paid subscription."" they got one thing right - it's free to DL and that's it. zero access to content. Cannot rely on or trust anything anymore. it's sad.",1,6,,2025-03-22 21:44:08
5d9c4906-ddc5-41ae-83b2-7a3da092bcb0,Jessica Owl,I'm addicted already. This app is amazing and has already helped me so much with my meditation.,5,0,6.65,2025-03-22 19:56:34
4915ab04-429b-4de5-9186-27dbb2202662,Marilyn Travis,love this app,5,0,6.64,2025-03-22 18:11:13
12ba5b21-c6c7-4fe0-9d78-e4733a1067e1,Sir Zeke,why do you need to create account?,1,2,,2025-03-22 16:36:53
f4fb6368-6425-4485-a5bb-95f6611d5856,Michael Hudson,I just started but I think this is going to be exactly what I need. Right now I am more stressed out than I think I've ever been. Ask me again in a week!,4,0,6.65,2025-03-22 14:08:55
aa98526d-8052-4e95-9e86-7004705e6e5f,Taylor Parks,"just another ""self care"" app that I can't afford. no free content to at least get me started. I've been in the hospital for a while without even enough in my account to do the free trial, all these apps are no better than therapists, it's just about money. I understand an app needs to be able to make a profit, but there should be limited free options for those of us in bad financial situations who probably need it worse than anyone right now and would eventually subscribe when we could afford to",1,5,,2025-03-22 06:28:06
76de2e4d-ee9e-4407-8a6a-355d32f73516,Trisha Rooney,Nothing to choose from unless you buy something,1,2,,2025-03-22 06:23:55
506d7301-d858-4698-a80a-b274e83c79fc,david love,very relaxing and good meditation brief,2,0,6.65,2025-03-22 00:55:00
d7dfdbc5-c733-459e-af64-e881bf43e951,Rebecca Claytor,"this app stole my money! it offered me a free 7 day trial but then charged me for a full month & then said had 2 go 2 store to cancel subscription & with no refunds. This is false advertzng, why offer 7 day trial & take the custs money without authorization! plus app isn't very good anyways, limited selections! RIP OFF & A SCAM!!",1,2,6.65,2025-03-21 21:34:24
21dbc9bf-6e37-472a-a9ad-751438137a90,Michelle Reis,Great app with relaxing music.,5,0,,2025-03-21 17:02:29
a61e37dc-368c-4c00-a05b-3658062f7257,Nicole Omelian (Kordasiewicz),"There's a lot of good stuff about this app but I can't get past the choppy sound editing on the meditations. It's unnatural sounding and very disruptive. I'm on a 30-day free trial and I don't think I'll be converted to a paying customer because I feel more frustrated, not calmer, when Jay Shetty's beautiful meditation is interrupted with 2 second unnatural pauses. The scene volume setting doesn't help. Reddit shows people who have had the same issue for years. I don't see this getting better.",2,17,6.65,2025-03-21 13:18:46
923e1230-3975-4cb4-8b17-7b4c995f026f,Pradeep Kumar,you cannot run a single step without a subscription.,1,3,6.65,2025-03-21 02:06:19
16394497-ebef-4d5e-80ae-c1e8d5042cc5,Gaby Triess,a game changer!,5,0,6.65,2025-03-20 19:44:15
5097c71b-b921-4d7e-846c-d4a69fa5e46a,Sanda Tiberiu,Free app you cant use without paying? get out,1,4,6.65,2025-03-20 17:46:23
e3672aeb-0327-4383-bc06-5e8a2adac26e,Mobina Yousefi,I uninstalled it immediately after downloading it!! 99 percent of the things are premium only. You can find literally nothing free!,1,3,6.65,2025-03-20 15:05:40
9b198517-d0be-4295-b6d3-fbbc6928c6c3,Rosh Tilon,Trash much better goggle assistant,1,0,,2025-03-20 11:48:14
c8adfa2b-e175-4086-8a36-862b6d937a59,Amanda Hale,nothing is free,1,0,6.65,2025-03-20 11:24:55
52a11cd5-eefa-48c2-81d8-2c956c14fb1c,David Shaffer,Calm had helped me heal.,5,0,6.65,2025-03-20 10:20:57
95378d5e-8b91-4596-887b-d56631e655ee,Michael DeAngelis,"Paid for a monthly subscription. App then demanded that I pay again. Contacted customer support. Coming up on 24 hours, no response. CANCELED REBILLS in Google Play. So I paid $12.99 for nothing.",1,8,5.33,2025-03-20 09:39:22
c0596183-887e-4a34-a464-9331720776ed,Miaski Grandi,love the Daily Jay,5,0,6.65,2025-03-20 08:50:55
b4791e92-40d0-450c-b6e5-f9ac90b55a2d,Sam Sims,Bad,1,0,6.65,2025-03-20 02:25:53
2a7f04f3-f14f-4d15-8dfd-cac1ae0832fc,Cathy Schutte,love it,4,0,6.60.1,2025-03-20 01:48:07
abd9f240-a7b9-4596-b18a-da201bf477a1,M H,abruptly stops,1,2,6.65,2025-03-20 01:34:16
e99d8af3-409d-4244-b882-e43443d2dd5b,xavier harvey,My life is super hectic. I sat and listened to this and really got myself centered. I had some very profound insight on where I am in my life and my place in the universe in general.,5,0,6.65,2025-03-19 22:53:23
4772a101-1182-4c36-adee-3955f6a156fd,G.,not really a fan of Calm I have a Year's subscription and they rarely add anything new they don't have as much as some of the other apps do there's no hypnosis no lucid dreaming etc It is very limited... I have made suggestions to them in the past to add more things but they never have so when my subscription is over I won't be returning.,2,2,6.64,2025-03-19 16:58:00
4cb79764-9f84-4dae-98df-68554d8b1ed6,JHonest,pure Wealthy mindsets here(:,5,0,6.65,2025-03-19 16:42:21
600e08b6-f5cc-4d4a-a345-da1d7f1209ba,Carina Wickstrom,"I use it everyday. The daily meditations, sleep stories and background noise are very helpful. The app has been crashing a lot the past couple of months, which is why I'm docking a star. edited March 19 2025 stopping in to say that while I still use it everyday, it still crashes often. Especially the past week. it's getting quite annoying I'm adjusting from 4 stars to 1 in hopes that they'll make some updates.",1,10,6.65,2025-03-19 15:33:35
d7ec3cdf-c25a-4d4b-b091-f0a8fa4bbf87,Zac Q,I cancelled my free trial. took at least 10 hoops to hop through. they still charged my card. then said they cant refund transactions within 30 days. hope they enjoy chargeback amd state ag complaint,1,1,6.65,2025-03-19 12:12:57
9cedf7af-8630-47ae-8f80-fab4a8d4d492,Chad Bullock,the app sounded cool but it requires a membership.,1,1,,2025-03-19 06:34:17
1a1ed979-5cee-4509-8469-9e0ed0013e92,Trista Friemoth,So many options and it never fails to help me fall and stay asleep at night and focused at work during the day.,5,1,6.65,2025-03-19 02:17:02
066ac6d2-5fe5-4d3d-a62c-4aeb41537b6f,Jamari Green,perfect 👌,5,0,6.65,2025-03-18 23:12:12
17663246-812d-40e1-a91d-c0df5352a171,Stephanie C.,Easy to use. The app itself is calming. I love the journal and the gratitude entries.,5,1,6.65,2025-03-18 23:09:55
9370c609-0cbc-4f42-a686-a7d62cabd09e,Alex Belikov,"Sometimes, the recording and the theme sounds break as if they were buffering - even with the full bar internet connection. very annoying and opposite of Calm. again, as the internet connection is strong, it ought to be an app issue. the paid content itself is nice. most guided meditations are about 10 minutes, so if you're after something nice and short, it'll do. sleep stories are longer, but I don't really use them. the free version is practically unusable as content is very limited.",4,9,6.65,2025-03-18 21:12:43
2ddaf855-897a-4790-996c-43bd8168d9fd,Deborah Cassell,good,5,0,6.64,2025-03-18 05:58:37
c886ceb7-c5e3-4c6a-8b93-4ad2e4035a0f,Jose L,says free and request for payments pop up. Fraudulent app. Hate you Calm.,1,0,,2025-03-18 03:17:41
74961447-d93b-4187-9b24-d6f68ff107b8,Deb L,It is NOT free! That's a bald face lie!,1,1,6.64,2025-03-18 01:04:52
7e144a76-199b-4279-8b45-860dba06b0cf,A,Why does the app take 10-15 seconds to start up? I use it for bedtime stories a few times a week and the last thing I want to do is stare at a blue screen for 15 seconds right before bed.,1,0,6.64,2025-03-17 21:51:56
2cafe3c6-1b59-40c8-b687-ab85ff2d84fc,S1 G,has good features and works well with other things i use for sleeping. i would strongly recommend to someone!,5,1,6.64,2025-03-17 18:17:12
59531d1d-9ebc-4427-aa7b-bfe1aa3e614a,Guilherme Samprogna Mohor,navigation is terrible. There was supposed to be a 30 day program but for the life of me I cannot find how to actually follow it.,2,1,6.64,2025-03-17 14:58:48
928cd79a-0a76-4d09-9eb7-01ff4fd2b132,Jordan Todd,this is my favourite mindfulness app! Go on and try it!,5,0,6.64,2025-03-17 03:10:48
f7d4eaf8-64f6-4f0c-81cb-e33c5a020e51,Bailey Gray- the doggo,There was nothing I could find that was free to listen to. The only good thing was that the app looked nice.,2,1,,2025-03-16 19:52:02
14a79a44-39d8-4cfc-8516-e728bfa3415b,MsJFrei,the calming meditation sessions are good but the app is poorly organised. it's difficult to find anything. It's very busy and haphazard with everything mixed. No categories that are visible immediately. You really have to dig to find what you want. It needs to be simplified.,3,3,6.64,2025-03-16 18:19:24
a14b9c69-1a75-4b64-be73-e7f9ee65dd52,Leilani Kapiolani,Not for me plus it is so hard to cancel,1,2,6.64,2025-03-16 15:30:54
a3b0a592-85f2-4a0e-bb35-eec35b48d4ba,Baleska Endres,"Absolutely love this app for sleep, meditation, and overall healthy mind set😊",5,0,6.64,2025-03-16 14:11:10
f323404e-2fe3-4f52-8241-ace5a2425dfc,Manash Pratim Bhattacharjya,Love this app. Best app for practicing meditation and mindfulness.,4,0,6.64,2025-03-16 13:44:07
d9e83c01-4c0a-4cd1-b1bc-8a66a28199d9,Emily McKnight,"Great app. However, when playing tracks from an album the app doesn't seem to play the whole album, just stopping after one track",4,1,6.64,2025-03-16 12:46:55
9b76572b-c823-4b50-9119-f4fda1f56522,Mission Gallery,I like it. I like the fellow who read about dreams. I fell asleep! These are anxious times for those of us who had loved ones in WW2 fighting Hitler and his circle of evil.,5,1,6.64,2025-03-16 10:20:40
f17cd416-2958-4a94-a6d3-0d7872144c4a,Alon Granot,i think that a good feature of an app should be demonstrated before asking me to subscribe,1,3,6.64,2025-03-16 09:20:56
446f4951-8c91-4e41-b3a4-72b8a27172c0,Michael Michaels,If you release a version that doesn't need access to my personal and financial info then I would install it. you don't need access this info! Oh and nice job making a free app where EVERYTHING in it costs more money. what a fraud!,1,0,6.64,2025-03-16 05:24:51
e555b1c8-cdeb-4611-b240-bdb9ad194d68,Sam Simpson,"This kinda of app is what is wrong with consumerism. All I wanted was something that played a green sound and upon downloading I was bombarded with options to provide payment. After clicking through 5 of these I reached the app, which open search, asked me to pay them. I don't understand how this app has such a good rating... They most be paying for it. Honestly this review and download was a waste of time. I will just get on YouTube and find what I need.",1,0,,2025-03-16 02:04:11
4ad1b371-ae13-49df-8074-075158e61ae0,Kyler Nyhagen,"Whatever reason you want to download this app, trust me, I'm certain you'll have to pay the subscription for it.",1,0,6.64,2025-03-15 22:21:29
f5f6412c-80dd-4c4c-83d2-45582b52ab6a,Maserati Jones,I'll update my rating once I see a change within me,3,0,6.64,2025-03-15 20:02:59
58b334b3-a8b7-4a0f-a7f2-42505865023d,Isaiah Castaneda,very relaxing,5,0,6.64,2025-03-15 17:00:31
be940137-a130-463a-8eae-1d7901b7ce8f,Sunita Tanwar,Best app for getting relief from stress and anxiety,5,0,6.64,2025-03-15 13:26:42
fdf5e87b-7b33-4e95-90f0-8f934d2eac42,Maryam Shamir,i like it,4,0,,2025-03-15 10:18:45
d070d36f-d354-464d-8900-49d752ce4d5a,Kristi Powell,You have to pay for the app! 😞,1,1,,2025-03-15 10:12:08
141dca33-8ce1-4dee-af66-034a0209e0a8,lia phulotwat,"I absolutely love using the Calm app! It’s become an essential part of my daily routine. The guided meditations are soothing, and there are so many different sessions to choose from depending on my mood. The sleep stories are amazing, and I’ve noticed a significant improvement in my sleep quality since using them. The app also has calming music, breathing exercises, and mindfulness practices that help me relax throughout the day. The user interface is super intuitive.",5,0,,2025-03-15 09:33:50
d9832c11-5bda-44a6-912a-5a76bb332578,Fia,The lesson on impermanence has been with me all day. Thank you,5,0,6.64,2025-03-15 02:56:07
bbab3714-d3e4-455f-821f-3ce588a987cd,Luna Bessa Metzger,I LOVE THIS!!!!!!!!!!,5,0,6.63,2025-03-15 00:01:11
637af51e-f36b-4a1e-9535-3250024541e8,Pokemon Unite,useless thing at playstore,1,0,,2025-03-14 23:19:06
94ba4dd9-a5ac-43eb-a72a-11f1e0a5437a,Vickie Brinkley,Good,5,0,,2025-03-14 23:14:30
58bd1b65-bf55-408e-82fb-dc2c40769908,Frank C,constant upsetting. annoying as hec. wastecif time,2,0,6.64,2025-03-14 19:44:22
54577646-a5a6-4b93-8bb7-f984eb35daa8,Denise Ferber,I wanted the pink and brown noise but of course I can't find those.,2,0,6.64,2025-03-14 18:40:52
1e0d1fe6-f146-46a2-8da7-febf38f776b6,Andrew Cooper,💰😁🎉,5,0,6.64,2025-03-14 18:40:09
2865bc44-b010-4192-8fbc-842f4d5df52b,Faby Mendoza,just perfect 🥰,5,0,6.64,2025-03-14 17:16:56
35cc4721-357e-4e8e-86c6-cb7e5bcc3b02,Sofia,I thought this app would be good but you have to pay for everything,2,1,,2025-03-14 16:00:22
2a5533bb-f22a-482d-a8b4-a1f142b07e91,Elias Vela,"I don't mean to be horribly nit-picky, but this app is very similar to Headspaces, with maybe the difference being it has Celebrity Voices. It's also more than Headspaces yearly, by maybe 80$. So unless you have a very stressful live or maybe mental or physical issues, I wouldn't recommend it.",2,3,,2025-03-14 09:39:49
37bfb58a-8320-466c-aebb-e8c6ff7be436,Lindy Long,"I got this app because I was supposed to have a ""free trial"". I was charged $12.99! I tried to have this charge reversed immediately, but was told ""it's not fraudulent"". I'm very disappointed.",1,0,5.13,2025-03-14 08:45:19
a5e517e6-f0aa-4a3c-a96b-5fba43f436e5,A. K.,Too expensive for me. I uninstalled it immediately.,1,1,5.13,2025-03-14 08:07:52
8aa7a9df-4310-4618-a618-649bfebdfcf2,Manolo De Los Santos,out of my financial reach would be nice not everyone can afford this😢,1,1,,2025-03-14 03:06:57
aeaad7b5-c8e5-47df-82b4-57807174384e,Jordan Duncan,Ads said it was free. They neglected to say everything inside is subscription based. Hard pass.,1,0,,2025-03-14 02:37:31
6b275357-9df6-4f90-92be-e760fe0f5837,Charlene Larrissey,I feel very calm I am si relaxed. My whole body feels calm not panicy. Thank you,5,0,6.64,2025-03-14 01:42:54
078cdfd5-12cc-4631-a6b0-f330b2da4107,Mol V,A lot of time and question and registration required when you download this app,1,0,,2025-03-14 01:18:57
f4c2e53a-3f8c-462d-a64c-a29404fe295d,Graciela De Obaldia,I cannot access app and i am awake!! Again!,1,0,,2025-03-13 23:29:09
e66303ab-4502-4a67-b628-49378baea1ab,Jason Bennett,"I have been using the paid app for a couple years and would rate it 5 stars just for Jeff Warrens amazing meditations. But the app has more and more pop-ups that you have to click through to get to content, typically pushing you to share it with friends which makes me the opposite of calm. Will probably cancel my subscription shortly if this continues.",3,1,6.64,2025-03-13 17:46:28
39286bdf-04ae-4b8a-b35c-dd8415449716,Holly,My visits to the Calm App are like a mini-vacation. I especially love the meditation and music!,5,0,6.63,2025-03-13 17:38:56
dfcc0e07-6d6b-47bf-9e4e-80d54df75f54,Marcin Kaminski,"After using Balance for a year I decided to switch and must say that this is by far the most disappointing and frustrating meditation app. There is no sense for selection of podcasts and most are a mix of stories that have nothing to do with meditation. Most are just annoying and trivial. Balance creates a system of meditation podcasts focused on different steps, while this is just a random listening about meditation. Also there is no auto play but annoying screens with no ""next"" button.",3,0,6.64,2025-03-13 14:00:25
fea0436c-e699-4e5b-8080-e45ef7d53c11,Alison Brandt,Calm is a life changing app.,5,0,6.64,2025-03-13 06:06:31
1a1c5294-836b-4cdb-b420-def52aeccef4,Leah Angle,very relaxing,5,0,6.64,2025-03-13 02:51:15
ae80ae4f-a69b-4bf9-8fc4-0f9132339b1e,Ebony Robinson,Very soothing 😌,5,0,6.63,2025-03-13 01:48:24
3d9727ac-9b55-416b-bec8-9fa0b45a20ba,Lynx Mager,"I don't like that you have to buy premium to do most of the stuff, but other than that I really like it!",3,0,6.64,2025-03-12 22:10:14
6e9c605c-93eb-4b84-9a1e-24aa94d49bbe,Pauline Newman,Excellent!,5,0,6.64,2025-03-12 21:35:43
8edd9127-2103-46a6-ac87-d2950eefd142,Joe Richards,"Downvoted to 1 star as the pop up ads are completely unacceptable for a paid product OVER and OVER again. No, yesterday I didn't want to share an offer with a friend and today I still don't. I have complained twice. Will genuinely make me think twice about renewing just intrusive and pestering. Not cool. Not calm! I love it. I like the variety, the way it plays calming sounds when you open it, and just how it has a really wholesome unpretentious vibe running through the whole thing.",1,1,,2025-03-12 19:49:33
18fcf378-9ac2-4431-b7ab-82f3ca995009,Jd Martin,"My God, the entire app is one big GIVE ME YOUR MONEY scam. avoid this at all cost",1,1,,2025-03-12 18:08:46
05e41e4d-c625-44a5-9861-b429f4e9a3ba,Charissa,I canceled this account prior to the renewal date.,1,0,,2025-03-12 13:41:57
43f47ca0-caf2-4603-8f03-03e4f81fc006,A Google user,"helps with stress, focus and so much more",5,0,6.64,2025-03-12 13:19:47
8257bb57-7316-4e7d-8a8e-e2cdd521002d,RL Webb,Good source for natural sounds.,5,0,6.64,2025-03-12 12:48:52
308fc92a-8e4b-4e47-bd3e-c7b2816c437c,Abdul-Haseeb Shaklab,Great app,5,0,6.64,2025-03-12 08:28:54
185a1d28-82ad-40ea-8252-75c723e73356,Edwin Crespo,very relaxing and tranquil. thanks P. F. Chang's 💤😴😌,5,0,6.64,2025-03-12 00:56:51
745d7ddb-12fd-40b1-b635-4f8987444902,Nyshae Milam,I love ❤️ it,5,0,6.64,2025-03-11 21:31:02
ce07467a-11ae-4bbc-bfb6-275387570ce6,lesia burley,it seems to relax me a little.today was my first day. we'll see,5,0,6.64,2025-03-11 11:42:25
a7ace34d-1375-498f-8678-3522e692efe3,007 Live,This app is great!,3,0,6.64,2025-03-11 11:22:17
9f5b8017-44d3-4cd8-beb3-993189a7c6b3,Helen Parr,Amazing customer service. Refunded my money immediatly. <3,5,0,6.64,2025-03-11 09:33:14
ea5d5039-c33e-421d-a1a7-3e0aca414bda,Todd Williamson,The daily calm is a fantastic feature to keep me feeling grounded and help to train my brain to calm a busy mind. I do wish there was a 'streak' widget though as I find this helpful for keeping up with Duolingo.,5,0,6.64,2025-03-11 09:01:17
644f877d-6f3a-495a-adce-17eaffc07524,Cratixx,Didn't work,1,0,,2025-03-11 06:36:31
6c4352b3-6bed-454a-ac75-7885094eb886,Scott Sawyer,still getting accustomed to it,3,0,6.64,2025-03-11 06:11:46
d3a0fdb7-2131-4640-9ab0-eacd1a5fcdfe,Seraphin Xero,Not free. Literally every function is locked behind a paywall.,1,1,,2025-03-11 06:04:21
86d6987d-7a42-4ed3-9907-474e3e218011,Jillian Maher,love this app really helps me with my anxiety and Depression. highly recommend it .,5,0,6.64,2025-03-11 05:28:38
7eab735a-6c08-4bec-9f07-c111eb0f11be,Teresa Scudder,It is difficult to find the place to cancel the subscription.,2,1,6.64,2025-03-10 14:09:02
7c2e4649-7a44-4c62-b1e4-8d4613c7e604,Christina,I didn't even make an account. It's draining my battery and always downloading stuff in the background simply because I installed the app.,3,1,6.64,2025-03-10 13:58:27
dbb18435-9df5-4881-880f-80ab5182cb7a,Lois Mccann,Charged my card for something I don't even use and won't give it back !,1,0,6.62,2025-03-10 13:29:01
28a3e6cd-a6d3-458b-8e49-72c3ccc67727,Nrayco,"I was suggested this app for meditation, but did not understand why or what it did, and once I was bombarded with subscription features and locked apps that link to the subscription, I still can't tell you what this app does. At least let me use the app before you tell me it cost money so I know what Im even buying into",1,0,,2025-03-10 10:22:58
84815b38-09a4-4499-87d1-300b467d3d34,Baine Bloodhoof,I regret subscribing. I don't recommend this for meditations. They really went to quantity over quality because most of the videos are bad. It's usually 10min meditation videos. 5 min of it is a yapping session about stuff i don't care about and when you finally start the mediation you end it in few minutes because they talk so much. There are a few good talkers and good videos in there but not enough to be worth it. Try something else...,2,4,6.64,2025-03-10 07:03:14
64939163-c101-4902-a035-3c5e9d2d1d72,Nihil Chitalia,User friendly and extremely helpful at calming my anxiety,4,0,6.64,2025-03-10 03:48:34
42bbd226-4b2e-4e9a-af20-71032fb30de5,Teresa Ann Martindale (Teri),It was too expensive.. I was no longer calm when I saw the price,1,1,,2025-03-10 03:12:24
d7a67721-e5c8-4559-8d00-6ce908fcd4f0,Willie Bell,Sorry but it cost more than I can pay,3,1,,2025-03-10 02:23:34
c6634b87-99bc-48d3-9dbd-44fba987c388,Jonathan Gabel,They have no way to contact anyone to resolve an issue . The one and only time I've used the app the nosies kept me awake if anything. This app is supposed to relieve stress not invite it in,1,1,6.64,2025-03-10 00:33:26
0ee04b63-813f-456f-a49b-c53f280def03,deborah overmyer,Awesome Sauce,5,0,6.64,2025-03-09 22:06:00
118cd6b6-17f0-4624-9a2a-1a75f8170ff9,A. Enshassi,amazing cool background music and calm breath exercises,5,0,,2025-03-09 14:10:18
e94ef1ea-fabf-4c23-b055-66f4bac96a65,Nasreen Akhtar,excellent.,5,0,6.64,2025-03-09 12:09:36
3c681e08-bc80-449f-9458-9fcc52aeae99,Jean Mayne,worked on my kiddo when I was too tired to read,4,0,6.64,2025-03-09 11:45:05
aeb947e8-fd7a-4b16-8d24-1be52d4a4d94,Mister Green,Good to just breathe in and out,5,0,6.63,2025-03-09 09:05:43
f040de19-4e4b-4c05-9899-24b6fd24c0c7,Dee Edwards,I used to love this app but I have been unable to log in for a couple of months. I have tried making contact but get no feedback. It was fine for a while but decided not to continue because I notified Calm but want to speak with a person not a machine. I love the app and the sleep stories really help but they were too limited.,3,1,6.64,2025-03-09 08:57:57
7c275e23-121f-443d-9139-4b9676358a3a,liz w,"The app is great and really helps when I'm having trouble falling asleep. I'm grateful that it's available at all, and the only thing that could make it better is if all the content was accessible for free ;)",4,0,6.59,2025-03-09 08:28:40
6c00cb50-6d65-48ca-b9b4-2c08c8c7ac5e,Cliff Moore,"A calming experience in stress-filled ""Liituations"" however, not totes fee-free.",5,0,,2025-03-09 04:47:21
98a37d03-ac72-4322-a28c-e6f018cf22d7,Chaplain DeJesús,namaste 🙏,5,0,6.64,2025-03-09 04:15:47
b2bf681f-6124-4f5d-b7f9-b6f0d56c3466,Taco Seeker,Can't use it without subscribing.,1,0,6.48,2025-03-09 01:51:23
eb346398-7846-45d8-8be4-bfe477eedec7,B Y,Best and easy way for relaxation and heal.,5,0,6.64,2025-03-09 00:15:50
c5dc7d83-1b58-41e3-aca7-bf941250e64d,Denise Machado,"So far, I have found this app very helpful for my anxiety. Plenty of very relaxing sounds are available.",5,0,6.64,2025-03-08 19:26:45
b1af170d-f7da-4dc0-be76-e4a52aa201a0,Kat Tukutaka,"There's litterally like 2 things you can do on here without a subscription, and mate, they're BOTH NOT EVEN THAT GOOD, would rate 1 star but I feel thatd be mean",2,0,6.64,2025-03-08 18:15:21
6b19168f-bdfe-4c2c-b263-8491d7870aee,Shephard Smith,Incredible Calming Voice 💙,5,0,6.64,2025-03-08 18:08:07
97404514-1232-4b9c-8588-071a54f3f993,Denise Boose,Love it !,5,0,6.64,2025-03-08 17:46:39
5198dcae-912c-40a7-a7f4-78af0a827e46,Kim Glowacki,"Amazing app! So many options for relaxing and mediation, for kids, for busy women, for anyone who needs to just take a break in a super easy and functional way! This app makes mediation so accessible!",5,1,6.64,2025-03-08 15:53:41
f12fe603-f66b-4e29-9c09-7674a686a51b,Tracey Gatt,it's a beautiful feeling to be able to let go of the binds of stress and feel your natural rhythm come back to you through breathe work and meditation,5,0,6.60.1,2025-03-08 14:05:27
eabd6da4-faf2-4abc-8f71-f03830bd5d2a,Lynne Holley,charged me in 10 seconds flat,1,0,6.64,2025-03-08 11:30:12
ed83fe69-d246-458b-b53e-bcf885e175ed,SJJ,Perfect for meditation and relaxation. TY Calm 🙏,5,0,,2025-03-08 10:29:25
cfb478c1-7195-4906-b037-66c70634ae40,Dylan Enski,Paid meditation,1,0,6.64,2025-03-08 07:02:08
6b5ef5ce-5e73-41d5-8912-bf00733eb978,Luis Medina,very helpful!,5,0,6.64,2025-03-07 19:10:53
6427b240-52f0-4779-a3c3-b913f21580e4,Joseph K Dixon,"I like it so far. However, it is way too soon to be able to present any kind of genuine feedback!",4,0,,2025-03-07 18:33:39
33bfc2c1-b7ff-4044-8b72-660cf6241c8a,Baz P,App doesn't work,1,0,6.64,2025-03-07 13:00:01
9e1ad814-50de-4011-b789-e82217fa0539,Chris Short,No way to cancel the subscription.,1,0,,2025-03-07 08:27:44
f56c0db7-6a87-400e-96b7-a3aa9c0c854b,EkE KALU AGBARA,LIFE IS PRECIOUS,5,0,6.64,2025-03-07 07:12:01
14f9b952-7186-4bbf-a807-616dcffd9269,B,A great app for meditation 🧘‍♀️ and for sleep,5,0,,2025-03-07 02:20:30
fe6b9222-e2f1-421d-99bd-653c1ddcc514,Sandi _,I find the cricket sound irritating. There was no way to mute it. Not everyone likes that sound!,3,0,6.64,2025-03-07 01:39:00
5cfcbf30-36f5-4997-b363-95a761b531af,Steven Renner,"Great app, but how is there not scene that plays Loons on a lake?",4,0,6.64,2025-03-06 22:06:29
c23c515e-83e4-4549-8ad8-57c8355de840,jianjing zhu,Funny part is that I want to pay for the subscription but the app keeps asking to login with my account associated with Google pay or something but leave me no option to actually do it. Can't imaging how frustrating it could be the other operations.,1,1,6.64,2025-03-06 20:22:55
6c056e09-6678-4d22-abf8-f92f8ff3d7b1,WJohn Van Pelt,the Daily Jay.....perfect,5,0,6.64,2025-03-06 16:38:14
9c327bb6-9227-4c5b-9a91-227d2094c501,Shidin Kannadithadam,To bad it's not free,1,0,6.64,2025-03-06 14:03:17
73144663-2600-4bf7-b319-4994ee0dbf53,Melissa Davenport,Stay calm,5,0,,2025-03-06 13:26:16
5ed72d57-9cf8-4191-a84f-eac07a8e8db0,Eric Maisch,You need an account to listen to their noises? Not necessary and doesn't improve the experience for the user. Just give the sounds.,1,0,6.64,2025-03-06 11:57:36
0a03fa97-445e-4c34-b603-906ab90a32a6,Chioma Vitus,is nice but good,2,0,,2025-03-06 10:47:16
3f71f10f-631e-4f6b-94ad-dfa9747fc760,Matthew Goodacre (Everstar),pay wall,1,0,,2025-03-06 04:58:00
91fcb0f4-96ac-4394-9c91-63a226e93dd9,Taniesha Winters,Great,4,0,6.64,2025-03-06 00:36:05
ae4c468f-9cea-4189-b154-be561f65f051,Amber Lee,You lie that this is a free app. You have to pay for a subscription. You only get a 7 day free subscription. False advertising as usual,1,2,6.64,2025-03-05 23:38:34
bb2f79fe-724a-4ef3-b0a6-4ff4840973d4,Debbie Joyner,"For the first thing - I'd stake my life that is NOT Jimmy Stewart!! Second, according to your ad for the free trial, your company stated that you would send us a reminder a few days before the free trial ended. I never received said reminder. So, even yhoughi ĝĥ",1,0,6.63,2025-03-05 20:32:50
2c08f1d2-2804-48db-98dd-8f22c65740b1,Carla Grimes,I love this app. I just wish I could afford it,5,0,6.64,2025-03-05 15:56:32
80fe0f14-55ff-413f-8b6f-40c5ab44ec93,Amber Adams,I like the sound scapes,5,0,6.63,2025-03-05 13:10:32
95265cbb-9ac6-4c37-84de-06c7af6e8048,Kapil Arora,"Simple, effective, and offers a varied choice of meditations. Premium features are totally worth it!",5,0,,2025-03-05 09:55:00
b60b466d-6da5-4fb4-8ce8-221c700bc1ca,Nancy Ross,I have a hard time sleeping sometimes. I always fall asleep within 20 min of listening to these wonderful sounds and stories,5,0,6.64,2025-03-05 08:09:37
92196a61-19d6-4d82-badb-08791c09b4cf,Marcy Morefield,This resource helps me do what I know will improve my mental and emotional health and well-being. Thank you!,5,0,6.64,2025-03-05 08:07:32
72fa4670-0d18-4dc3-b450-c129c872bbdb,Tasha Wade,Stole money from my card $85.27 I would like a refund I did not ask for a yearly subscription of this,1,0,,2025-03-05 04:39:09
53c9b16d-8e92-4b1d-a3bc-4cd3d9bc0a0f,Jason,Calm has good night 😴 🥱 🌃 🌙 sleep 😴 💤,5,0,,2025-03-04 21:59:41
9d59e9e7-9167-4ef8-a1dd-0056df40f60f,Moe Khalil,This app is horrible signed up for a free trial and used it once forgot to cancle and next thing i know they charged me for a whole year when i signed up monthly and now im getting the runaround about a refund very sketchy,1,0,6.63,2025-03-04 21:08:03
